genus	species	subspecies	latitude	longitude	id	year	month	date	institution_code	verbatim_scientific_name	Source	Type
Cakile	maritima		51.58968	3.66269	336718262	1958	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.58968	3.66269	336718076	1958	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726577	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726841	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726566	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726529	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726826	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726522	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726555	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726849	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726806	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726560	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726880	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726871	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336729544	1964	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726573	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726584	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726889	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	341598801	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726548	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726832	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336731809	1965	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726821	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726814	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726589	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726858	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726539	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726534	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726798	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59052	3.72039	336726864	1970	1		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336762038	1972	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336762028	1972	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	341599032	1977	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	341599364	1977	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336726770	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336726758	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336762033	1972	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336762023	1972	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59072	3.73482	336726765	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59092	3.74925	336726032	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59092	3.74925	336726024	1962	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59092	3.74925	341599589	1977	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59092	3.74925	341599518	1977	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.5941	3.9945	341601923	1984	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59427	4.00893	336728579	1964	5		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59427	4.00893	341602225	1984	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59444	4.02336	341602362	1984	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59641	3.74594	339459631	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59659	3.74594	339459600	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59659	3.74594	339459610	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59676	3.74579	339304449	2001	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59866	3.66235	341586853	1977	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59888	3.67678	338884694	1992	1		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59909	3.69121	341587250	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59909	3.69121	341587115	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59929	3.70564	341587466	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59991	3.74892	341587597	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59991	3.74892	337122504	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59991	3.74892	336203020	1993	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59991	3.74892	337122498	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59991	3.74892	336203059	1993	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.59991	3.74892	336402321	1999	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60011	3.76335	341587824	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	336726140	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	336726147	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	341588103	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	341588366	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	336726133	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	341588187	1977	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	336726111	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	336726119	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	336726127	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60031	3.77778	341588160	1979	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60051	3.79221	341588593	1977	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.6007	3.80664	336726170	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60109	3.8355	336726285	1962	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60109	3.8355	336202998	1993	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60487	4.15297	341592994	1984	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60491	3.80858	339459798	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.60502	4.16741	341593326	1984	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.61291	4.06612	341584645	1984	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.61307	4.08056	341584927	1984	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.62036	3.69178	339459686	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.6288	3.89233	341572438	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.6288	3.89233	341572476	1985	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.62916	3.9212	341573040	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.63519	3.93928	339459762	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.63519	3.93928	339459750	2006	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.63833	3.93535	338917231	1996	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.63833	3.93535	341567459	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64019	4.09422	341570898	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64019	4.09422	336735128	1966	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338818843	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338818864	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338818742	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338819435	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338819434	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338818859	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338818899	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.64401	3.68953	338819180	1994	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.65576	3.89144	341554481	1985	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.66699	4.079	341553465	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67118	3.70297	341539359	1986	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67138	3.71742	341539946	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67138	3.71742	341540229	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67138	3.71742	341539885	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67159	3.73187	341540733	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67199	3.76077	341541167	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67598	4.07874	341547436	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67646	4.1221	341547992	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67646	4.1221	341547936	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67661	4.13656	341548354	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67661	4.13656	341548262	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67677	4.15101	341548893	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67677	4.15101	341549312	1984	12		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67677	4.15101	341548786	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.67995	3.68818	341528075	1986	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.68447	4.03511	336731085	1965	5		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.68447	4.03511	336731080	1965	5		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.68447	4.03511	341538238	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.68529	4.1074	341538789	1984	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.69095	3.83241	341524947	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.69955	3.80318	341514939	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.69974	3.81764	341515674	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.69974	3.81764	341515346	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.69974	3.81764	341515873	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.70691	3.68716	341501254	1986	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.72509	3.70096	341475422	1986	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.72819	3.93247	336731224	1965	5		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.72819	3.93247	336731212	1965	5		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.73588	3.83087	341471619	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.73588	3.83087	336765646	1972	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.73682	3.90323	336731261	1965	5		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.73736	3.94665	341474065	1987	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74388	3.75818	341458202	1986	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74408	3.77266	341458617	1986	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74428	3.78713	341459645	1986	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74428	3.78713	341459271	1986	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74447	3.80161	341460285	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74467	3.81608	341460725	1985	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74467	3.81608	341460793	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74486	3.83056	341460842	1985	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74634	3.94636	341462009	1987	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74687	3.98979	341462861	1987	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.74687	3.98979	341462787	1987	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.75586	3.98952	341457774	1987	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.75603	4.004	341457995	1987	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.76432	3.94579	341457302	1987	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.77294	3.91653	340358783	1975	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.77294	3.91653	341382275	1975	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.77312	3.93102	340358817	1975	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.77312	3.93102	340358807	1975	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.77312	3.93102	340358836	1975	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.78101	4.03794	342646029	1979	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.78175	3.90175	336494733	1931	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.78175	3.90175	336936613	1937	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.79055	3.88697	336763609	1972	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.79073	3.90146	336731902	1965	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.79672	3.86001	340444790	1978	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.79716	3.85927	340358758	1978	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.79916	3.85768	341301719	1978	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.79916	3.85768	341301707	1978	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80061	3.97363	336765807	1972	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907888	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907316	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338912604	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338913184	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338912607	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907346	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907311	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907308	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907318	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338912642	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338912612	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338907306	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338913378	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338912602	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.80925	3.94435	338912614	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338912870	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338907572	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338912747	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338907436	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338912868	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338907574	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81012	4.01684	338912732	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.81315	5.00936	338816300	1993	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82667	3.90027	336495386	1931	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82757	3.97278	336936603	1937	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82757	3.97278	338908082	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82826	4.0308	338906132	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82826	4.0308	338906147	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82842	4.0453	338907451	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82907	4.10331	336754937	1970	10		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.82923	4.11782	336078925	1947	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.83638	3.958	338906764	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.83673	3.98701	336720872	1959	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.83707	4.01602	338906270	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84009	4.01352	338906268	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84045	4.01463	338803951	2001	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84167	3.97223	344348644	2009	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84263	3.98769	338906014	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84287	3.98539	338906007	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84351	3.98129	338906004	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84371	3.98157	338906002	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84554	3.97222	338906042	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84572	3.98673	336720867	1959	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84572	3.98673	338906012	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84582	3.99265	342640038	2005	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84589	4.00124	338906584	1996	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84634	3.9926	344348860	2009	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.84651	3.9965	344349079	2009	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.87335	4.04396	336422054	1931	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.87335	4.04396	336122365	1961	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.87335	4.04396	337110520	1958	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.87917	4.04161	340354494	1980	11		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.88234	4.04369	340353748	1980	11		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.89116	4.0289	339244898	1963	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.89116	4.0289	339244848	1963	7		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.89116	4.0289	340353689	1980	11		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.89116	4.0289	339244890	1964	6		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.89348	4.03537	340353698	1980	11		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.90704	4.04918	338909030	1995	12		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.9093	4.04289	338839012	1995	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.9093	4.04289	338839416	1995	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.9093	4.04289	338908626	1995	11		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.90937	4.05345	344351042	2009	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.90947	4.05741	336395122	1996	8		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
Cakile	maritima		51.90947	4.05741	338705264	1996	9		WUR-Alterra	Cakile maritima Scop.	GBIF2014	herbarium
